id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
642019416677896644,Spacious|Dog-Friendly|Big Backyard|Great Location!,393688548,Piyumi,,78728,30.45236,-97.68009,Entire home/apt,150,2,28,2022-12-08,4.54,1,101,28,
642092321388425638,High end 1 bedroom rental in the luxurious Domain.,137368645,Alexander,,78758,30.40416,-97.72423,Entire home/apt,59,14,1,2022-07-12,0.19,1,365,1,
645762676582413491,North Austin Refresher,117013073,Jenna,,78754,30.37779,-97.65639,Entire home/apt,132,2,5,2022-10-23,1.09,1,2,5,
642114265143242441,Beautiful 2 Bedroom High-Rise in Downtown Austin,14618819,Brad,,78701,30.27278,-97.74666,Entire home/apt,689,2,0,,,4,362,0,
645769664838916712,"Modern, Walkable Family Home in the Trees",9563971,Doa,,78704,30.23935,-97.7782,Entire home/apt,350,2,4,2022-10-22,0.75,1,0,4,
649890343586097157,Hills of Texas Casita,38114255,Lindsay,,78737,30.1705949,-97.9427293,Entire home/apt,121,2,3,2022-11-12,1.67,1,73,3,
645857352380053993,Room in Classic South Austin home,52056857,Melissa,,78745,30.20973,-97.77699,Private room,92,1,1,2022-06-12,0.16,1,228,1,
649890371316134245,"NEW 'TJ's Nest'- Minutes to Lake! Upscale Accommodation, Fire Pit, Corn Hole, Amazing Kitchen & More!",56373541,A Stay Above The Rest,,78734,30.3808,-97.95522,Entire home/apt,146,1,2,2022-08-09,0.35,19,176,2,
649944812983679056,★ Boggy Modern ★ 4 BR / 5 Bath with Rooftop Deck,191094758,Benjamin,,78702,30.26969,-97.71568,Entire home/apt,483,2,7,2022-10-10,1.21,9,134,7,
645921738237950982,Vive’s Queeny 1-bedroom Apt 4miles|DATX,382236286,Vive Le Café,,78741,30.23874,-97.72306,Entire home/apt,65,1,21,2022-12-11,3.37,3,33,21,
649970100685170689,"Modern 2BD, Secluded Backyard, Rustic Cowboy Pool",53224343,Beth,,78721,30.27666,-97.6805,Entire home/apt,108,1,21,2022-12-11,5.38,13,113,21,
642243758382854179,Wellness Studio -Hyperbaric Oxygen & Light Therapy,17712053,Dana,,78746,30.31968,-97.79876,Entire home/apt,168,2,13,2022-12-11,4.06,1,260,13,
646041942168425470,"Modern 1BR, short drive to everything in Austin",107434423,Blueground,,78741,30.2255099,-97.70533739999999,Entire home/apt,122,31,1,2022-09-17,0.33,129,316,1,
649977065073864157,"Perfectly Located Barton Springs, Zilker Treehouse",464429698,Katie,,78704,30.2624691,-97.76393250000001,Entire home/apt,189,14,5,2022-11-15,1.46,1,164,5,
646244103810066850,🍾🌴 Bring Your Party to the East Side! ⛱☀️,463549676,Reece,,78702,30.26144,-97.70008,Entire home/apt,686,3,13,2022-11-14,2.12,2,298,13,
646285532012585512,New casita near Zilker Park and Barton Springs,65892511,Sachin,,78704,30.25686,-97.7791,Entire home/apt,180,2,10,2022-11-13,1.73,1,365,10,
646301446566554647,The Epitome of Austin w Unique Backyard and Design,10585849,Ames - Austin Vacay,,78745,30.19329,-97.82382,Entire home/apt,190,1,16,2022-11-27,2.65,13,327,16,
650019897481540170,Modern Home near Q2 and Domain,66102699,Rimpi And Gagan,,78758,30.37523,-97.70323,Entire home/apt,223,3,17,2022-12-04,2.95,4,98,17,
646386216498308599,Chic Soco Bungalow,39069131,Danika,,78704,30.24393,-97.74782,Entire home/apt,250,4,2,2022-10-24,1.00,1,95,2,
650064135627071447,Spacious 2-bedroom unit w entertaining potential,96065898,Jonathan,,78758,30.39515,-97.72689,Entire home/apt,147,2,19,2022-12-11,3.29,1,347,19,
650455797377773713,Relaxing Residential East ATX - 8 min from DT,38007947,Lynn,,78721,30.279746276476843,-97.69133560359478,Entire home/apt,223,2,16,2022-11-27,3.66,2,123,16,
646412322722382739,"Spacious East Austin home, 2 kitchens! 7 bd 3 bath",2812872,Sara,,78723,30.30968,-97.67766,Entire home/apt,308,3,1,2022-09-18,0.34,3,347,1,
650599226904728628,Peaceful studio apartment close to Austin's best!,222106891,Chloe,,78705,30.29796,-97.7436,Entire home/apt,78,1,1,2022-07-05,0.18,1,255,1,
646432780207289771,Casa Verde ★3 BR ★Hill Country Views★Dog Friendly,370754207,Serita,,78734,30.37335,-97.92852,Entire home/apt,100,2,8,2022-10-20,1.37,21,98,8,
650604792678976284,Hidalgo House {walk 🚶🏼‍♂️🚶🏼‍♀️ to E. 6th and more!🥂🍕},2911278,Ashley,,78702,30.2598,-97.7152,Entire home/apt,246,2,15,2022-12-05,4.37,16,103,15,
646446558471991403,★Desirable 1 BR. Condo in Brentwood ★Free Parking,370754207,Serita,,78756,30.32929,-97.73313,Entire home/apt,99,2,16,2022-09-27,3.04,21,81,16,
650635293502406464,Victorian East-Austin Home | Centrally Located,6598658,Brian,,78702,30.26965,-97.72401,Entire home/apt,198,3,13,2022-12-04,3.36,2,164,13,
646513564724932244,private indulgence near downtown,96110865,Ahmad,,78704,30.23197,-97.78023,Entire home/apt,275,2,7,2022-11-25,1.58,1,165,7,
650705477734463153,Private Bedroom and Bathroom in Austin Townhome,455341379,Berit,,78741,30.22518,-97.74293,Private room,65,1,8,2022-11-07,1.48,1,363,8,
650773890676554354,Spectacular views from the roof top pool! the lux,126263802,The Lux Haus,,78701,30.25678,-97.73996,Entire home/apt,131,1,9,2022-11-18,1.66,3,15,9,
646548509947291604,Modern Home In The Heart Of Austin,94367002,Danny,,78745,30.204476,-97.78775170000002,Entire home/apt,101,2,31,2022-12-04,4.97,2,299,31,
650789158655095941,"1BD/Austin - Full Kitchen, Rooftop Pool, & More!",263243483,Luxorts,,78701,30.2716228,-97.7473996,Entire home/apt,310,3,1,2022-07-11,0.19,14,295,1,
646617967356609390,Lovely 1- Bedroom Apartment,463638497,Galinda,,78753,30.39493,-97.65432,Entire home/apt,75,2,9,2022-11-23,2.05,1,334,9,
650816918045378218,Heart of Austin Room in newly remodeled home 1,15847521,Denise,,78704,30.23653,-97.786,Private room,41,1,14,2022-12-07,2.49,3,331,14,
650834860419247954,Adorable 3-bedroom home near SoCo and SoLa,18842987,Liz,,78704,30.2431751,-97.7660126,Entire home/apt,600,2,0,,,1,220,0,
646639047992846037,Luxury Home for Moving Families/Professionals,71371948,Chi & Nhung,,78759,30.42825,-97.76186,Entire home/apt,143,30,4,2022-11-26,0.90,2,283,4,
650852225460046279,**Hidden Gem** Spacious 2BD  Downtown Apartment!,217804668,Lkb,,78741,30.23726,-97.72391,Entire home/apt,123,2,12,2022-11-20,2.01,2,75,12,
646712186682143753,Traveler's 2 Bed Dorm,99364111,Shanhui,,78741,30.23156,-97.71866,Shared room,27,7,1,2022-08-20,0.25,3,163,1,
650933420138555922,Lovely 1- bedroom unit with pool view.,457430043,Yasmine,,78758,30.39569,-97.71977,Entire home/apt,130,1,10,2022-11-13,1.95,2,65,10,
646876662797052634,★Cozy 1BD Apt| Near DT | The Domain | UT Austin,381968845,Mark,,78756,30.32589,-97.72761,Entire home/apt,196,30,0,,,6,364,0,
650933477419378010,Lovely 1 bedroom unit,3345087,Mariana,,78758,30.39752,-97.7194,Entire home/apt,180,1,1,2022-06-29,0.18,3,90,1,
642668480716461373,New! Cozy secluded studio with full kitchen.,65051259,Matt,,78744,30.15122,-97.71884,Entire home/apt,98,2,10,2022-12-04,1.73,1,42,10,
647279044517759618,Cozy 3bd Southeast Austin - close to everything!,99938511,Emmal,,78744,30.19953,-97.73447,Entire home/apt,121,2,7,2022-11-27,3.09,1,90,7,
651200701874419559,Downtown 2BR 3 BEDS only 3 mins to RaineySt,167396214,Uwem,,78702,30.25123,-97.73132,Entire home/apt,287,1,3,2022-07-23,0.52,2,73,3,
651264197558459238,Key to Hill Country 3 bedroom home,18153980,Kristine,,78736,30.23334,-97.89352,Entire home/apt,229,2,2,2022-09-25,0.36,6,365,2,
647565180513773103,East Austin Home in Historic Cherrywood,7202853,Jam,,78722,30.29545,-97.71468,Entire home/apt,175,30,2,2022-11-24,0.94,1,249,2,
651323832145540972,1bd/1ba near UT-SXSW-Downtown| Free Parking & W/D,479233179,NIck,,78705,30.28463,-97.74709,Entire home/apt,85,2,17,2022-12-12,3.07,11,218,17,
647694728848387880,"A Tree Top View Luxury Rental near Austin, Texas",38105073,Mary,,78734,30.3634724,-97.9750808,Entire home/apt,440,2,0,,,1,363,0,
651326943131142746,Vibrant East Austin Garden Home,176471943,Steve,,78702,30.257,-97.73394,Entire home/apt,136,30,1,2022-10-11,0.45,1,233,1,
651386381240496166,Retro Modern Guest House + Deck + Work Remote,6256882,Joey And Cait,,78702,30.2669,-97.71813,Entire home/apt,112,2,24,2022-12-06,5.81,6,30,24,
651391961305890900,1/1 on 2nd floor|W&D|FreeParking|SXSW|UT|Dwntn ATX,479233179,NIck,,78705,30.28505,-97.74748,Entire home/apt,110,2,17,2022-11-17,3.21,11,196,17,
647725742950131703,★ Hip 3-Bedroom Condo in South Austin ★,45864639,Lee,,78745,30.19363,-97.78343,Entire home/apt,123,2,20,2022-11-26,3.33,2,153,20,
651495702863998758,Modern Luxury Home 5 min from Downtown with Pool,85466378,Teddy,,78741,30.22402,-97.74082,Entire home/apt,302,30,0,,,1,365,0,
651498661218834251,Studio near UT-SXSW-Downtown| Free Parking & W/D,479233179,NIck,,78705,30.28439,-97.74897,Entire home/apt,110,2,16,2022-12-10,2.79,11,222,16,
647726822670809306,2 bedroom Austin,452763106,Andrew & Lisa,,78701,30.27053,-97.74684,Entire home/apt,351,2,0,,,7,90,0,
647729147655603468,"Gorgeous, huge condo. City skyline views. Downtown",128840676,Maya,,78701,30.26587,-97.73698,Entire home/apt,625,5,0,,,1,99,0,
647863979194005551,Contemporary Austin Paradise | Pool-Peloton-Wi-Fi,83715234,Jon,,78759,30.38207,-97.7494,Entire home/apt,1371,28,5,2022-10-23,0.99,1,180,5,
651502963166653385,Entire Central ATX Home - Sleeps 10 - W/D,8441478,Andrew,,78758,30.37435,-97.70282,Entire home/apt,198,3,21,2022-12-06,3.71,1,172,21,
647865170934883835,Downtown Austin 1bdrm Condo ROOF POOL 95 Walkscore,17013472,Rafi,,78701,30.27269,-97.7463,Entire home/apt,319,2,1,2022-11-17,1,2,89,1,
651700670021395366,Spacious one bedroom apartment downtown ATX,76539582,Aqsa,,78702,30.2562894,-97.7116518,Entire home/apt,90,1,9,2022-12-09,4.03,1,354,9,
647872227833557308,Two Houses in East Austin on One Property!,28314964,Jason,,78702,30.25616,-97.69883,Entire home/apt,270,2,7,2022-11-26,1.16,1,325,7,
647898962726864157,Bright bedroom in shared home,6589353,Jojo,,78745,30.2043,-97.83164,Private room,60,1,0,,,2,136,0,
651949962517913459,Comfy and clean bedroom with bathroom,30936631,Nataliya,,78748,30.1519048,-97.84569859999999,Private room,65,1,7,2022-10-17,1.21,2,57,7,
647948972509174812,MCM vibes East Central home,3769063,Ashley,,78722,30.29418,-97.71783,Entire home/apt,95,30,0,,,1,16,0,
648047035673325806,NEWLY Remodeled Home Designed for Executives,206951182,Gayle,,78703,30.30071,-97.75102,Entire home/apt,395,30,1,2022-11-30,1,1,273,1,
652137312264793133,S.Lamar Oasis with Pool & Large Yard,790363,Julie,,78704,30.23642,-97.77577,Entire home/apt,299,28,1,2022-11-15,1,1,365,1,
652200769592366305,New Luxury Home - 3 Miles to Downtown Austin,88840991,Michael,,78745,30.21746,-97.77256,Entire home/apt,449,1,34,2022-12-14,7.03,1,142,34,
652210928144294552,Travis Heights - SoCo 1BR condo w/Pool Oasis!,44060046,Joe,,78704,30.25172,-97.74311,Entire home/apt,169,1,6,2022-10-17,1.09,3,344,6,
648093108470244086,SOLA Cozy private bedroom with shared bathroom,12042888,Sourab,,78704,30.24001,-97.77678,Private room,59,1,1,2022-10-17,0.50,1,79,1,
648412980961002481,NEW Cozy Studio Austin Apt,276920863,Susana,,78705,30.29082,-97.74985,Entire home/apt,42,2,17,2022-11-23,3.17,40,66,17,
648440392566425196,Lovely 1/1 condo in Clarksville - WALK TO ACL!,6998106,Ashley,,78703,30.27576,-97.75907,Entire home/apt,147,2,4,2022-10-23,0.75,1,0,4,
648468405111789979,Luxe Hippie Bungalow with Pool in 78704! 3 Beds,13618091,Elizabeth,,78704,30.23211,-97.77177,Entire home/apt,232,3,25,2022-12-12,4.26,1,72,25,
648521508709409387,Luxury 2br Oasis in Heart of East Austin,53224343,Beth,,78702,30.27137,-97.71805,Entire home/apt,95,1,20,2022-12-11,3.64,13,145,20,
642713837420237206,NEW! Modern ATX Retreat Close to Everything,11800765,Jake,,78745,30.22234,-97.79861,Entire home/apt,750,2,6,2022-10-21,1.04,1,96,6,
648549176382862475,Master suite in artist home with private bathroom,3472938,Casandra,,78744,30.16507,-97.72259,Private room,54,7,3,2022-10-09,0.69,2,54,3,
642737669734395012,Secluded quiet work live space,436837886,Luther,,78748,30.18435,-97.81361,Private room,55,2,9,2022-10-23,1.44,2,365,9,
652259467800924902,South Austin House,1552743,Rachel,,78745,30.22203,-97.78842,Entire home/apt,120,5,7,2022-10-23,1.39,2,146,7,
648561448497727274,ATX Condo Near Downtown UT Campus Dining Shopping,337104866,Meena,,78757,30.3542887,-97.7356889,Entire home/apt,113,30,0,,,2,239,0,
656434072510939831,"Ultra Lux Rainey St. Condo - Lake & Skyline View - Rooftop Pool - Gym - Steps from Bars, Shops, Downtown",94705836,Austin,,78701,30.25671,-97.73978,Entire home/apt,277,2,25,2022-12-07,4.46,17,75,25,
648572599489098187,Modern 3 BR home close to Zilker Park,16254839,Mary,,78704,30.25666,-97.7736,Entire home/apt,400,30,0,,,2,365,0,
656473208241608322,Stylish & bright~ 5 star Location ~ king Bed ~Pool,438680036,Mercy,,78704,30.237516,-97.78344,Entire home/apt,93,1,45,2022-12-11,8.82,3,219,45,
652349730204170350,LOVELY!! 2 bedroom/2 Bath Rental Unit with Pool!!,464937017,Virginia,,78727,30.4226,-97.68028,Entire home/apt,90,2,18,2022-12-11,3.55,4,343,18,
648654328647539089,Breathtaking Views & Rooftop Pool | Rainey Street,444781528,Jason,,78701,30.25755,-97.7378,Entire home/apt,162,1,5,2022-12-10,1.32,14,337,5,
652362092012909399,"Austin, TX- Club Austin- 2Bd-Presidential",373307437,Deena,,78701,30.27205,-97.74851,Private room,479,2,0,,,6,90,0,
656484650536638268,LOVELY RETRO 1-BEDROOM DOWNTOWN AUSTIN-FREE PARKIN,16047277,Mireille,,78703,30.28188,-97.75811,Entire home/apt,98,1,7,2022-11-13,2.04,10,365,7,
648763414809946168,🤟🏽This Must Be The Place👌🏼,2911278,Ashley,,78723,30.32011,-97.69291,Entire home/apt,304,2,22,2022-12-04,3.69,16,76,22,
656501951681856711,20th floor condo with pool on Rainey St by Locale,2370669,Locale,,78701,30.2569,-97.73781,Entire home/apt,163,2,20,2022-11-27,3.64,9,82,20,
652411059550485228,(Hot tub) Large home & Oak Trees /Foosball 30+days,8402421,Andy,,78750,30.45217,-97.82074,Entire home/apt,203,2,20,2022-11-26,3.43,15,356,20,
649054013652166655,The Bindel | The Domain | Best Location,106649223,The Bindel,,78758,30.40446,-97.72164,Entire home/apt,70,30,0,,,74,345,0,
652573254927658944,Sexy private bedroom and bathroom in North Austin,37391505,Antonino,,78751,30.31401,-97.73486,Private room,102,2,9,2022-10-23,1.53,1,360,9,
656523711118873270,Entire place with parking close to all the fun,21014740,Rick,,78735,30.23525,-97.8085,Entire home/apt,53,30,1,2022-08-03,0.22,1,151,1,
649126388075950630,25 minutes from ACL in no traffic,72303276,Theresa,,78735,30.23532,-97.8577,Private room,70,1,5,2022-09-18,0.90,1,90,5,
656588225609694674,Spacious Townhouse in Convenient Riverside,33780402,Alicia,,78741,30.2311125,-97.7139425,Entire home/apt,278,5,0,,,1,348,0,
656723471788244500,Great 1-bedroom condo in prime location!,116264202,Sierra,,78704,30.23411,-97.76575,Entire home/apt,103,1,16,2022-11-17,3.69,1,27,16,
652723194766771054,3-Bedroom Monthly Rental | Pets OK,44956563,Carly,,78745,30.2211,-97.78728,Entire home/apt,180,2,0,,,2,90,0,
652884123914268611,New Spacious Corporate Housing 5 BR | Game Room,277983957,Vacay,,78724,30.26163,-97.5882,Entire home/apt,210,5,9,2022-11-18,1.61,6,164,9,
649219484074414822,Great Location. Views. Pool Close To Domain.,396913477,S. Anthony,,78731,30.3765,-97.76506,Entire home/apt,178,5,0,,,1,365,0,
649259948859511158,Pool | 11 Beds | Sleeps 15 - WalkerVR Blue Water!,15864252,Walker Luxury Vacation,,78733,30.33634,-97.87611,Entire home/apt,629,1,3,2022-09-25,0.57,19,346,3,
652893393339810156,Perfect Room for book lovers in South Austin,1902840,Bree,,78748,30.1608,-97.82517,Private room,45,2,0,,,1,81,0,
657085503881186094,"Modern 2BR King Bed Suite, Fast WiFi, 8 Min to DT",35817561,Jen And Steven,,78741,30.22786,-97.71119,Entire home/apt,53,1,9,2022-11-26,1.74,80,365,9,
657099513765678519,Peaceful 1 bedroom w/King bed & ensuite bathroom.,73595777,Stephanie,,78731,30.32886,-97.77135,Private room,86,1,32,2022-12-10,5.85,2,342,32,
649261164526553694,Luxe and Modern Central E ATX Getaway,36375176,Isabelle And Ralph,,78702,30.2762395,-97.7210166,Entire home/apt,284,2,19,2022-12-11,3.15,1,346,19,
657105663812804872,Gorgeous new three bedroom home 15 min to downtown,230979242,Lori,,78754,30.3597966,-97.6660797,Entire home/apt,203,3,12,2022-12-01,2.57,1,136,12,
652904154594327159,Affordable Charming❤️❤2BR/1.5BA ♥️♥️3QUEENS BEDS,283063263,Dolce,,78741,30.22778,-97.73436,Entire home/apt,66,1,25,2022-12-08,4.34,5,44,25,
649264742857060352,Casa Chicon ✦ 3BR/3BA Condo ✦Close to Downtown &UT,370754207,Serita,,78702,30.2688,-97.72048,Entire home/apt,200,2,20,2022-12-10,3.33,21,71,20,
657124702970802721,"Lovely private room, 3 miles to airport/ downtown",311250831,Oly,,78741,30.23609,-97.71445,Private room,44,2,2,2022-11-17,0.35,3,40,2,
649267768662583464,Lovely 1 Bed Loft in Austin,457307655,The Guild,,78701,30.26507,-97.73838,Entire home/apt,999,1,15,2022-11-27,2.96,1,0,15,
657158457671658537,Private South Austin Room,87262929,Amelia,,78744,30.19094,-97.74591,Private room,45,1,26,2022-12-12,4.67,4,74,26,
652989549335475261,Hudson Bend Hideaway - 1BR RV w/ private dog run,21093787,Mark,,78734,30.41353,-97.92932,Entire home/apt,75,2,14,2022-11-24,2.55,1,56,14,
653006400747813574,The Cajun Rivieria-downtown Austin,203862347,First,,78705,30.30122,-97.73516,Entire home/apt,80,1,28,2022-11-22,4.86,13,60,28,
649407635039675699,South ATX Home - Pool - Sauna - Parking - Sleeps 6,185356608,Anthony,,78745,30.20385,-97.76658,Entire home/apt,185,3,12,2022-11-25,2.50,1,72,12,
657158690130316195,Quaint 1-bedroom condo with pool and parking,138969662,Joseph,,78741,30.23442,-97.71048,Entire home/apt,200,3,0,,,1,87,0,
649407777034907612,Private SoCo GuestHouse with Patio,52785636,Alex,,78745,30.202113960442706,-97.78675653040409,Private room,55,2,18,2022-12-07,3.18,1,115,18,
657224353953779006,Centrally Located 1 BR Condo with Private Yard,30307348,Anisa,,78751,30.32159,-97.7257,Entire home/apt,100,2,0,,,1,7,0,
649441221250670320,Austin Oasis with pool view,107412207,Pwl,,78741,30.22331,-97.70605,Entire home/apt,73,1,6,2022-10-09,0.99,11,360,6,
657249396389418504,"Pool view 1bedroom apt- no noise, very peaceful.",140106225,Amber,,78748,30.13855970658938,-97.80031342059374,Entire home/apt,121,2,0,,,1,180,0,
653035109026508782,To the MOON! Classy 2 BD in hip South Austin!,81303696,Ola & Alex,,78745,30.18789,-97.7873,Entire home/apt,108,2,14,2022-10-29,2.46,1,168,14,
649473943038019316,Urban Oasis with Hot-tub,54117937,Joshua,,78744,30.19383,-97.75273,Entire home/apt,161,1,32,2022-12-12,5.55,1,318,32,
653060170516224332,Modern dreamy home in the heart of south Austin,11211964,Justin,,78745,30.19451,-97.7814,Entire home/apt,117,2,27,2022-11-30,4.68,1,159,27,
657279826018278785,Cute Comfy Apartment by The University of Texas,207859105,Christine - Austin Vacay,,78705,30.29021,-97.74706,Entire home/apt,4345,1,17,2022-11-29,3.15,13,327,17,
657281194383671469,Recently Renovated E Austin Duplex + Free Parking,246235981,Ames - Austin Vacay,,78721,30.26496,-97.69096,Entire home/apt,115,1,26,2022-12-04,4.70,18,331,26,
649482964725542534,Modern Apartment N. Austin w/ adjustable bed! : D,459099080,Heather,,78729,30.43733,-97.76959,Entire home/apt,90,3,14,2022-12-04,2.61,1,3,14,
657281413623440550,Take Your Pets on The Nearby Trail or Shared Yard!,246235981,Ames - Austin Vacay,,78721,30.2631,-97.68967,Entire home/apt,119,1,19,2022-12-05,3.45,18,332,19,
653071507179843569,"W 6th Street Clarksville Cutie!
This is Austin!",44060046,Joe,,78703,30.27587,-97.76137,Entire home/apt,195,1,7,2022-10-30,1.69,3,361,7,
662895241740149589,Comfy and Quiet 2-Bed Suite in Hip South Austin,172161678,Leslie,,78748,30.17915,-97.80413,Private room,78,1,16,2022-11-25,3.27,1,177,16,
653091239633933631,Lovely 2 Bedroom in the heart of Austin,430375011,Andre,,78701,30.27044,-97.74634,Entire home/apt,609,2,2,2022-10-17,0.38,1,363,2,
